"Carimbo de data/hora","Em qual instituição você está fazendo pós graduação?","Se você estuda na UFPR, em qual setor você está inserido?  ","Qual sua atividade atual na sua universidade (relacionada à presença nesta disciplina)?","Em qual grande área do conhecimento sua pesquisa está inserida hoje?","Em qual ano você concluiu sua graduação?","Em qual instituição você concluiu sua graduação? (Responda com a sigla da instituição)","De quais programas de graduação você participou?","Se você já concluiu o mestrado, qual o ano de início do mestrado?","Qual o ano de conclusão do seu mestrado?","Em qual instituição você fez seu mestrado?","Quantos artigos (com qualis) você já publicou?","Você é bolsista remunerado de algum programa? Qual?","Quantas disciplinas de Estatística você cursou na graduação?","Quantas disciplinas de Estatística você cursou na pós-graduação (mestrado + doutorado)? ","Já utilizou algum software com funcionalidades estatísticas?","Qual(is) software(s) com funcionalidades estatísticas você usa ou já usou?","Você vai utilizar métodos estatísticos na sua Pós-Graduação/Pesquisa?","Qual a importância que você atribui à Estatística no seu trabalho de Pós-Graduação/Pesquisa? ","Se você está fazendo Pós-Graduação, qual a sua principal expectativa após a conclusão?","Como tomou conhecimento da Disciplina Transversal?","Após se matricular no SIGA, você assistiu alguma aula do ano anterior da Disciplina no YouTube? ","Tem/teve contato ou conhecimento sobre os professores coordenadores da disciplina?","Tem/teve contato ou conhecimento sobre o(s) prof(s). colaboradores da disciplina?","Você cursou o ensino médio em escola pública ou particular?","Você cursou ensino médio tradicional ou profissionalizante?","Qual o seu sexo?","Qual a sua altura?","Qual o seu peso?","Qual a data do seu nascimento?","Qual das seguintes categorias descreve melhor sua situação de emprego?","Com quem você mora?","Quantos irmãos você tem?","Qual a sua origem?","Qual seu meio de transporte predominante que utilizava ou utilizaria para Universidade em atividades presenciais?","Em média, quanto tempo você demorava ou demoraria para chegar a Universidade?","Em média, quantas vezes você usa táxi/aplicativo de transporte durante o mês?","Possui animal de estimação?","Toca algum instrumento musical?","De quais redes sociais você participa?","Você pratica atividade física regularmente?","Quantas vezes por semana você se exercita?","Qual atividade você pratica?","Quantos anos você acha que a pessoa da foto abaixo tem?","Observe as figuras abaixo. Uma delas se chama ""Bouba"" e a outra ""Kiki"". Quem é quem?",
"23/03/2022 13:14:52","UFPR","CH - Humanas","Doutorado","Ciências Humanas",2008,"Universidade Pedagogica","Não participei",2010,2016,"Universidade Pedagogica-Mocambique",1,"CAPES",1,1,"Não","Nunca usei","Certamente sim",9,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Pelo(a)  orientador(a)","Sim","Sim","Sim","Totalmente em escola pública","Ensino médio tradicional","Masculino",180,80,"04/02/1983","Bolsista em tempo integral","Com amigos",8,"Outro País","Transporte público",30,4,"Não possuo","Não toco nenhum instrumento","Facebook, Instagram","Sim",2,"Caminhada",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
"23/03/2022 13:35:57","Não sou aluno de pós graduação",,"Professor","Ciências Exatas",2012,"UFPR","Não participei",2012,2014,"USP(EESC)",2,"Não",1,2,"Sim","SPSS","Certamente sim",8,"Não faço mais pós","Site da UFPR ou instituição de origem","Não","Não","Não","Parte em escola pública, parte em particular","Ensino médio tradicional","Masculino",173,69,"24/02/1987","Trabalho com carteira assinada/Vínculo Formal","Sozinho",1,"Curitiba","Carro/moto próprio",20,0,"Cachorro","Piano","Facebook, Instagram","Sim",5,"Caminhada, Ciclismo, Musculação",25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",32
"23/03/2022 13:45:10","UFPR","CH - Humanas","Doutorado","Ciências Humanas",2012,"UFPR","Projeto de extensão",2014,2016,"UFPR",2,"Não",1,0,"Sim","R, SPSS, Excel ou similares","Não sei ainda",2,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Site da UFPR ou instituição de origem","Não","Não","Sim","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Masculino",162,65,"12/02/1979","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Curitiba","Carro/moto próprio",25,2,"Cachorro","Não toco nenhum instrumento","Outras","Não",0,"Nenhuma",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
"23/03/2022 13:45:19","UFPR","AG - Agrárias","Mestrado Acadêmico","Ciências Biológicas",2021,"UNIVERSIDADE FEDERAL DO OESTE DO PARÁ","Iniciação científica, Projeto de extensão",,,,6,"CAPES",2,1,"Sim","SPSS, Excel ou similares, Matlab, SIGMAPLOT","Certamente sim",8,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Masculino",175,66,"26/05/1996","Bolsista em tempo integral","Com os pais",2,"Outro Estado","Transporte público",40,3,"Não possuo","Não toco nenhum instrumento","Twitter, Instagram, Linkedin","Não",0,"Nenhuma",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",26
"23/03/2022 13:47:44","UEPG",,"Doutorado","Ciências Exatas",2016,"UNICENTRO","Iniciação científica, Projeto de extensão",2017,2019,"UNICENTRO",10,"CAPES",1,1,"Sim","SPSS","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Por colegas","Não","Não","Não","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Feminino",175,61,"18/10/1991","Bolsista em tempo integral","Sozinho",0,"Interior do Paraná","Carro/moto próprio",20,2,"Cachorro","Não toco nenhum instrumento","Instagram","Sim",4,"Caminhada, Musculação",21,"A da esquerda se chama Kiki, a da direita se chama Bouba.",33
"23/03/2022 13:48:46","UTFPR",,"Mestrado Profissional","Ciências Exatas",2010,"Faculdade Catuai","Não participei",,2023,,0,"Não",1,0,"Sim","Excel ou similares","Não sei ainda",6,"Aumento salarial e oportunidades mais promissoras.","Pelo(a)  orientador(a)","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",164,64,"24/11/1984","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Interior do Paraná","Carro/moto próprio",60,0,"Cachorro, Pássaro","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",0,"Nenhuma",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
"23/03/2022 13:49:44","Não sou aluno de pós graduação",,"Professor","Ciências Exatas",1987,"PUC-PR","PPGMNE",1998,2000,"UFPR",12,"Não",1,4,"Sim","R, Excel ou similares, Matlab","Certamente sim",10,"Não estou cursando","Fui convidado para participar como tutor","Não","Sim","Não","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Masculino",177,72,"02/03/1964","Trabalho com carteira assinada/Vínculo Formal","Com outros familiares",2,"Interior do Paraná","Carro/moto próprio",15,4,"Não possuo","Não toco nenhum instrumento","Facebook, Linkedin","Não",0,"Nenhuma",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
"23/03/2022 13:51:07","UTFPR","AG - Agrárias","Mestrado Acadêmico","Ciências Biológicas",2012,"UDESC","Projeto de extensão",,,,0,"Não",2,1,"Sim","R","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Email institucional da SuCom (Superintendência de Comunicação e Marketing)","Não","Não","Não","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Feminino",165,90,"06/07/1985","Trabalho por contrato","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",2,"Outro Estado","Carro/moto próprio",500,0,"Cachorro","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",2,"Corrida, Musculação, Natação",22,"A da esquerda se chama Bouba, a da direita se chama Kiki.",34
"23/03/2022 13:51:07","UFPR","BL - Ciências Biológiccas","Doutorado","Ciências Biológicas",2015,"FPP","Não participei",2018,2020,"UFPR",0,"Não",1,0,"Não","Nunca usei","Certamente sim",8,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",171,57,"26/12/1994","Trabalho com carteira assinada/Vínculo Formal","Sozinho",3,"Região metropolitana","Carro/moto próprio",20,0,"Gato","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",0,"Nenhuma",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
"23/03/2022 13:55:23","UFPR","SA - Sociais Aplicadas","Mestrado Profissional","Ciências Exatas",2015,"UEPG","Iniciação científica, Monitoria",,,,1,"Não",1,0,"Sim","Minitab, Excel ou similares, Matlab","Certamente sim",8,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Parte em escola pública, parte em particular","Ensino médio tradicional","Feminino",162,56,"15/05/1993","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Interior do Paraná","Carro/moto próprio",240,5,"Cachorro","Não toco nenhum instrumento","Facebook, Twitter, Instagram, Linkedin","Sim",2,"Musculação, Pilates",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",28
"23/03/2022 13:56:27","UFPR","SD - Saúde","Mestrado Acadêmico","Ciências Biológicas",2017,"UFPR","Não participei",,2024,,0,"Não",1,0,"Sim","Excel ou similares","Certamente sim",10,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",155,48,"08/10/1992","Trabalho com carteira assinada/Vínculo Formal","Com os pais",2,"Curitiba","Carro/moto próprio",25,0,"Cachorro","Teclado","Instagram, Linkedin","Sim",5,"Musculação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",24
"23/03/2022 14:01:39",,"AG - Agrárias","Doutorado","Ciências Biológicas",2008,"UFMT","Não participei",2018,2021,"ISCAP- PORTO/PORTUGAL",1,"Não",1,0,"Não","Nunca usei","Certamente sim",9,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Masculino",184,116,"30/04/1981","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",3,"Outro Estado","Carro/moto próprio",15,1,"Cachorro","Não toco nenhum instrumento","Facebook, Instagram","Sim",4,"Musculação",25,"A da esquerda se chama Bouba, a da direita se chama Kiki.",27
"23/03/2022 14:02:00","UFPR","SD - Saúde","Doutorado","Ciências Biológicas",1997,"FCMMG","Monitoria, Projeto de extensão, ABEM",2002,2004,"EEFTO-UFMG",8,"Não",1,2,"Sim","SPSS, Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Pelo(a)  orientador(a)","Sim","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Masculino",176,97,"11/08/1971","FUNCIONÁRIO PÚBLICO","Com outros familiares",4,"Outro Estado","Carro/moto próprio",30,0,"Cachorro","Não toco nenhum instrumento","Nenhuma","Não",0,"CAMINHO COM CACHORRO",26,"A da esquerda se chama Bouba, a da direita se chama Kiki.",31
"23/03/2022 14:02:29","UFPR","SD - Saúde","Mestrado Acadêmico","Ciências Biológicas",2016,"UP","GRUPOS DE ESTUDOS ",,2023,"UFPR",0,"Não",1,0,"Sim","Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Email institucional da SuCom (Superintendência de Comunicação e Marketing)","Não","Não","Não","Totalmente em escola particular","Ensino médio tradicional","Feminino",154,48,"30/05/1994","psicóloga clínica autônoma ","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",2,"Curitiba","Carro/moto próprio",15,0,"Cachorro","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",1,"Caminhada",23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
"23/03/2022 14:03:30","UFPR","AG - Agrárias","Mestrado Acadêmico","Ciências Biológicas",2015,"Universidade Tuiuti do Paraná","Não participei",,,,1,"Não",1,1,"Não","Nunca usei","Certamente sim",10,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",159,48,"16/03/1984","Trabalho ocasional","Sozinho",3,"Curitiba","Carro/moto próprio",30,0,"Cachorro","Não toco nenhum instrumento","Instagram, Linkedin","Sim",3,"yoga",23,"A da esquerda se chama Kiki, a da direita se chama Bouba.",16
"23/03/2022 14:07:04","UFPR","AG - Agrárias","Mestrado Acadêmico","Ciências Biológicas",2019,"Universidade Federal de Lavras","Iniciação científica, Monitoria, Projeto de extensão, Núcleo de Estudos",,,,1,"Não",2,0,"Sim","SPSS","Certamente sim",8,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",164,46,"18/12/1989","Bolsista em tempo integral","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Outro Estado","A pé",20,10,"Gato","Não toco nenhum instrumento","Instagram, Linkedin","Não",0,"Nenhuma",24,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
"23/03/2022 14:08:16","UFPR","SL - Litoral","Mestrado Acadêmico","Ciências Humanas",2012,"PUC PR","Não participei",,,,0,"Não",0,0,"Não","Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Pelo(a)  orientador(a)","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Masculino",184,85,"04/09/1984","SERVVIDOR PÚBLICO MUNICIPAL","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Região metropolitana","Carro/moto próprio",60,0,"Não possuo","Não toco nenhum instrumento","Facebook, Linkedin","Sim",5,"Pilates, Natação, Futebol",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
"23/03/2022 14:17:36","UFPR","TC - Tecnologia","Doutorado","Ciências Exatas",2014,"Universidade do Oeste de Santa Catarina","Não participei",,,,0,"Não",1,0,"Não","Nunca usei","Certamente sim",9,"Quero prestar concurso futuramente, buscando estabilidade e menor carga de trabalho.","Email institucional da SuCom (Superintendência de Comunicação e Marketing)","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Masculino",183,86,"18/04/1991","Trabalho por contrato","Sozinho",1,"Outro Estado","Carro/moto próprio",15,0,"Cachorro","Violão, Guitarra","Instagram","Sim",3,"Caminhada, Corrida, Pilates, Padel",22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",40
"23/03/2022 14:18:01","UFPR","CH - Humanas","Doutorado","Ciências Humanas",1999,"UTP","Iniciação científica",2007,2009,"UFPR",2,"Não",1,0,"Sim","Excel ou similares","Certamente sim",8,"Conseguir um emprego.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola particular","Ensino médio profissionalizante (técnico)","Masculino",170,97,"01/02/1977","Trabalho por contrato","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",2,"Curitiba","Carro/moto próprio",40,1,"Cachorro","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",1,"Caminhada",22,"A da esquerda se chama Kiki, a da direita se chama Bouba.",39
"23/03/2022 14:18:36","UFPR","CH - Humanas","Mestrado Acadêmico","Ciências Exatas",2020,"UFPR","Iniciação científica, Projeto de extensão, Empresa Júnior, Mobilidade Academica",,,,3,"CAPES",1,1,"Sim","R, SPSS, Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Email institucional da SuCom (Superintendência de Comunicação e Marketing)","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Masculino",174,83,"11/03/1995","Bolsista em tempo integral","Com os pais",2,"Curitiba","Transporte público",90,3,"Cachorro","Não toco nenhum instrumento","Facebook, Twitter, Instagram, Linkedin","Sim",6,"Caminhada, Musculação",29,"A da esquerda se chama Kiki, a da direita se chama Bouba.",32
"23/03/2022 14:19:30","UFPR","ED - Educação","Mestrado Acadêmico","Ciências Humanas",2013,"UFPR DO LITORAL","Não participei",,2024,,0,"Não",0,0,"Não","Nunca usei","Certamente sim",9,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Pelo(a)  orientador(a)","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",167,67,"03/10/1966","SERVIDOR PUBLICO","Com outros familiares",2,"Interior do Paraná","Transporte público",1,10,"Cachorro, Pássaro, Peixe","Não toco nenhum instrumento","Facebook, Google+, Instagram","Sim",2,"Caminhada",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",24
"23/03/2022 14:22:57","UNILA",,"Mestrado Profissional","Ciências Humanas",2016,"UNILA","Iniciação científica, Projeto de extensão",,,,2,"Não",0,0,"Não","Nunca usei","Definitivamente não",7,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola pública","Ensino médio tradicional","Feminino",171,80,"06/12/1992","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",2,"Interior do Paraná","Carro/moto próprio",20,1,"Não possuo","Não toco nenhum instrumento","Facebook, Instagram, Linkedin","Não",0,"Nenhuma",27,"A da esquerda se chama Kiki, a da direita se chama Bouba.",31
"23/03/2022 14:25:09","UFPR","AG - Agrárias","Mestrado Acadêmico","Ciências Biológicas",2019,"PUC-PR","Iniciação científica, Monitoria",,,,1,"Não",1,0,"Não","Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Site da UFPR ou instituição de origem","Não","Sim","Não","Totalmente em escola particular","Ensino médio tradicional","Feminino",169,56,"28/12/1995","Trabalho ocasional","Com os pais",1,"Curitiba","Carro/moto próprio",25,1,"Cachorro","Não toco nenhum instrumento","Instagram","Sim",4,"Musculação",25,"A da esquerda se chama Kiki, a da direita se chama Bouba.",37
"23/03/2022 14:26:07","UFPR","SA - Sociais Aplicadas","Mestrado Acadêmico","Ciências Humanas",2015,"univr","Iniciação científica, Monitoria, Projeto de extensão",,2023,"UFPR",6,"Não",2,1,"Sim","Excel ou similares","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Por alguma outra mídia social da UFPR","Sim","Não","Não","Totalmente em escola pública","Ensino médio profissionalizante (técnico)","Masculino",179,94,"19/08/1994","Trabalho com carteira assinada/Vínculo Formal","Sozinho",2,"Outro Estado","A pé",2,2,"Cachorro","Não toco nenhum instrumento","Facebook","Não",0,"Nenhuma",26,"A da esquerda se chama Kiki, a da direita se chama Bouba.",27
"23/03/2022 14:36:24","UFPR","AG - Agrárias","Doutorado","Ciências Biológicas",2013,"PUCPR","Iniciação científica, Monitoria, Projeto de extensão",2018,2019,"UEM",9,"Não",1,1,"Não","Nunca usei","Certamente sim",10,"Continuar com a pesquisa e avançar para o próximo curso. Seguir os estudos.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola particular","Ensino médio tradicional","Masculino",173,95,"24/10/1991","Trabalho com carteira assinada/Vínculo Formal","Com o namorado(a)/noivo(a)/cônjuge/núcleo familiar próprio",1,"Interior do Paraná","Carro/moto próprio",50,0,"Cachorro","Não toco nenhum instrumento","Facebook, Instagram","Sim",2,"Ciclismo, JUDO",30,"A da esquerda se chama Bouba, a da direita se chama Kiki.",12
"23/03/2022 14:38:06","UFPR","SD - Saúde","Doutorado","Ciências Biológicas",2013,"UFPR","Monitoria",,,,6,"Não",1,1,"Sim","SPSS","Certamente sim",10,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola particular","Ensino médio tradicional","Feminino",164,70,"10/07/1989","Trabalho com carteira assinada/Vínculo Formal","Sozinho",0,"Curitiba","Carro/moto próprio",30,5,"Gato","Não toco nenhum instrumento","Twitter, Instagram","Não",0,"Nenhuma",28,"A da esquerda se chama Kiki, a da direita se chama Bouba.",21
"23/03/2022 14:38:27","UFPR","ED - Educação","Mestrado Acadêmico","Ciências Humanas",2020,"UDESC","Projeto de extensão, PIBID",,,,2,"Não",1,0,"Sim","Excel ou similares","Não sei ainda",5,"Aumento salarial e oportunidades mais promissoras.","Site da UFPR ou instituição de origem","Não","Não","Não","Totalmente em escola particular","Ensino médio tradicional","Feminino",160,70,"19/11/1997","Trabalho por contrato","Sozinho",1,"Outro Estado","Transporte público",90,5,"Gato","Não toco nenhum instrumento","Facebook, Twitter, Instagram, Linkedin","Não",0,"Nenhuma",26,"A da esquerda se chama Bouba, a da direita se chama Kiki.",36
